"NR"	"Country"	"Gender"	"Age"	"LiveArea"	"Car"	"Bedroom"	"Travel"	"Computer"	"Wealth"	"ZPop"	"ZLike"	"SE"	"DASS"	"Depress"	"Anxiety"	"Stress"	"PopSelf"	"LikeSelf"	"Tobacco1"	"Tobacco2"	"Tobacco3"	"Tobacco4"	"Tobacco5"	"Alcohol1"	"Alcohol2"	"Alcohol3"	"Alcohol4"	"Drugs1"	"Drugs2"	"Drugs3"	"Drugs4"	"Sex1"	"Sex2"	"Sex3"	"Sex4"	"Sex5"	"Sex7"	"Sex8"	"Aggro1"	"Aggro2"	"Zfriend"	"Zattrac"	"Zcheers"	"Zhelpful"	"Zsports"	"Zwell"	"Znice"	"Zleader"	"Ztough"	"Zexclude"	"Zbullies"	"Zgossips"	"Zmean"	"ZSex3"	"ZSex4"	"ZTob3"	"ZTob4"	"ZAlc3"	"ZAlc4"	"ZMar1"	"AvrSex"	"AvrTob"	"AvrAlc"	"risksum"
"31"	16	NA	"Male"	15	"Rural"	"One"	"Yes"	"Once"	"One"	"Average"	-0.00758470153310743	-0.138950680458744	3.1	1.28571428571429	1.28571428571429	1.42857142857143	1.14285714285714	"3"	"6"	"No"	"never"	"0 days"	"I did not smoke"	0	"1 or 2 days"	"9 or 10 years old"	"0 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"0 times"	"0 times"	0.783024943141357	-0.774402618493893	-0.759911382924511	0.626248642241219	-0.408017113473365	2.53063411576766	-0.410851362730608	-0.182073295492521	-0.564212481724497	-0.135132784938435	-0.250085648088053	-0.88	0.476831648543416	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	-1.53335290625397	-0.985924441899172	-0.541969755678248	-0.614716014550516	-0.578623589953683	-1.25963867407657	-2.99494803425902
"32"	16	"Austria"	"Male"	16	"Large town"	"Two or more"	"Yes"	"Twice"	"Two"	"Quite well off"	-0.849499933800184	-1.66199234110963	3.7	1.33333333333333	1.14285714285714	1.28571428571429	1.57142857142857	"4"	"6"	"No"	"never"	"0 days"	"I did not smoke"	0	"1 or 2 days"	"11 or 12 years old"	"0 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"1 time"	"0 times"	-0.966717017822607	-0.821551668610678	-0.159390854634069	-0.00786453004657361	-0.695613498211548	2.506259345067	-0.826515480233457	-0.495965367480168	-0.667876334710347	0	1.31597952876986	0.123177683924175	0.867282144481117	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	-1.53335290625397	-0.985924441899172	-0.541969755678248	-0.614716014550516	-0.578623589953683	-1.25963867407657	-2.99494803425902
"33"	16	"Austria"	"Female"	17	"Urban"	"Two or more"	"Yes"	"More than twice"	"More than two"	"Quite well off"	-0.0857447367169115	0.965963365897859	2.7	2.04761904761905	1.42857142857143	2	2.71428571428571	"4"	"6"	"Yes"	"15 or 16 years old"	"0 days"	"I did not smoke"	0	"1 or 2 days"	"never"	"0 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"Yes"	1	"0 times"	"0 times"	1.46055928781869	1.96904827791296	0.975419688930773	1.63868052967546	-0.952123455734668	0.776271474805949	0.501817425256753	-0.57641039128353	-0.768004237276446	-0.710174503968536	-0.427220648514889	1.31597952876986	-0.796032525399477	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	-1.53335290625397	-0.985924441899172	-0.541969755678248	-0.614716014550516	-0.578623589953683	-1.25963867407657	-2.99494803425902
"34"	21	NA	"Female"	16	"Rural"	"Two or more"	"Yes"	"Twice"	"More than two"	"Average"	-0.845197876078685	-0.155119051365859	2.8	1.66666666666667	1.85714285714286	1.14285714285714	2	"4"	"6"	"No"	"never"	"0 days"	"I did not smoke"	0	"1 or 2 days"	"9 or 10 years old"	"0 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"0 times"	"0 times"	-0.822951199797824	-0.736949225348137	1.53388592140184	2.54470387503101	0.420783241016892	1.64515622304379	2.34089900045746	-0.293690774285698	-1.07770134352261	-0.754870341052729	-0.524680031103033	-0.904730346845336	-0.593732909952238	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	-1.53335290625397	-0.985924441899172	-0.541969755678248	-0.614716014550516	-0.578623589953683	-1.25963867407657	-2.99494803425902
"35"	25	"Austria"	"Male"	17	"Urban"	"Two or more"	"Yes"	"Not at all"	"More than two"	"Quite well off"	-1.88556658780313	0.599026181036797	3	1.66666666666667	2.14285714285714	1.57142857142857	1.28571428571429	"5"	"6"	"No"	"never"	"0 days"	"I did not smoke"	0	"1 or 2 days"	"17 years old or older"	"0 days"	"0 days"	"0 times"	"never"	"0 times"	NA	"No"	0	0	"Not during the past 3 months"	NA	NA	NA	"0 times"	"0 times"	-0.45625243704933	-0.74125804334998	-0.998691795786076	-0.143812131492418	-0.424346309472036	-0.14563427295356	-0.683291328630144	-0.479736642934617	-0.452071473641003	-0.655098352658453	-0.589515903497709	-0.777683319638381	-0.728306957485129	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	-1.53335290625397	-0.985924441899172	-0.541969755678248	-0.614716014550516	-0.578623589953683	-1.25963867407657	-2.99494803425902
"36"	12	NA	"Female"	16	"Small town"	"One"	"Yes"	"Once"	"One"	"Average"	0.441807670976118	0.0128466250235057	2.9	1.23809523809524	1.14285714285714	1	1.57142857142857	"6"	"Almost everybody"	"Yes"	"never"	"0 days"	"I did not smoke"	0	"1 or 2 days"	"9 or 10 years old"	"1 or 2 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"0 times"	"0 times"	-0.652989425752226	0.825412809633038	-0.406380143234046	-0.313040223606277	-0.552513067034598	-0.710159888016283	-0.230363385378105	-0.472573217396284	0.498775290107041	-0.0321221421724566	-0.495073771488337	-0.4152273992687	-0.470100494722268	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	-0.726536324691018	-0.985924441899172	-0.541969755678248	-0.614716014550516	-0.578623589953683	-0.856230383295095	-2.59153974347754
"37"	13	NA	"Female"	15	"Small town"	"Two or more"	"Yes"	"Once"	"One"	"Average"	-0.796727963741957	-0.649925105545787	3.5	1.47619047619048	1.14285714285714	1	2.28571428571429	"Almost nobody"	"6"	"No"	"never"	"0 days"	"I did not smoke"	0	"1 or 2 days"	"9 or 10 years old"	"1 or 2 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"0 times"	"0 times"	0.018663489996272	-0.666666666666667	-0.467710627035556	0	2.17690779791454	0.62622429108515	-0.235679530055486	-0.533316873190023	-0.612056372482123	0.750848869254839	0.110959008218296	-0.266217434032501	0.34019714654514	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	-0.726536324691018	-0.985924441899172	-0.541969755678248	-0.614716014550516	-0.578623589953683	-0.856230383295095	-2.59153974347754
"38"	18	"Austria"	"Female"	15	"Small town"	"One"	"Yes"	"Once"	"More than two"	"Average"	0.145200218486874	1.82842118788107	3.2	1.25	1.16666666666667	1.14285714285714	1.42857142857143	"2"	"6"	"No"	"never"	"0 days"	"I did not smoke"	0	"1 or 2 days"	"9 or 10 years old"	"1 or 2 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"0 times"	"0 times"	-0.226355360255965	-0.258106370963559	1.56282364643144	1.12942524080633	0.400447647819688	0.806390417914241	1.62700846969704	-0.562618405661395	-0.607519188290853	-0.748097000934383	-0.670531433342819	-0.428839810736677	-0.670160860023724	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	-0.726536324691018	-0.985924441899172	-0.541969755678248	-0.614716014550516	-0.578623589953683	-0.856230383295095	-2.59153974347754
"39"	13	NA	"Male"	17	"Rural"	"One"	"No"	"Twice"	"One"	"Average"	0.726769345122748	0.610121932240576	2.9	2	1.71428571428571	1.71428571428571	2.57142857142857	"6"	"Almost everybody"	"Yes"	"17 years old or older"	"0 days"	"I did not smoke"	0	"1 or 2 days"	"9 or 10 years old"	"1 or 2 days"	"20 or more days"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"1 time"	"0 times"	0.518489489377385	-0.774402618493893	0.357605356670358	0.990346690055882	0.287466602674417	-0.0782670345082782	-0.0304334342763414	3.54215320321813	0.747909568797589	-0.617749874004276	0.117687363806142	-0.48	-0.317887765695611	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	-0.726536324691018	3.23348316962684	-0.541969755678248	-0.614716014550516	-0.578623589953683	1.25347342246791	-0.481835937714535
"40"	2	"Austria"	"Male"	16	"Urban"	"Two or more"	"Yes"	"More than twice"	"More than two"	"Quite well off"	-1.66798931876025	-0.204268356591431	3.1	1.95	1.57142857142857	2.33333333333333	2	"4"	"5"	"Yes"	"13 or 14 years old"	"0 days"	"I did not smoke"	0	"3 to 9 days"	"9 or 10 years old"	"0 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"0 times"	"0 times"	-0.817083777394078	-0.681481264551404	-0.26104829840322	-0.581967465917865	-0.609074469763015	0.359745913166603	-0.368122287686563	-0.628186302242455	-0.639238666993926	-0.643650304346789	-0.460646417495262	-0.577350269189626	-0.446013664183957	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	-1.53335290625397	-0.985924441899172	-0.541969755678248	-0.614716014550516	-0.578623589953683	-1.25963867407657	-2.99494803425902
"41"	2	"Austria"	"Male"	17	"Small town"	"One"	"Yes"	"Once"	"More than two"	"Quite well off"	-0.614939639478792	-0.892507813174551	3.3	1	1	1	1	"4"	"Almost everybody"	"Yes"	"11 or 12 years old"	"0 days"	"I did not smoke"	0	"3 to 9 days"	"9 or 10 years old"	"0 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"0 times"	"0 times"	-0.609807012271902	-0.650186624609397	-0.800332160474383	-0.906199289048706	-0.393821703999498	-1.00818584594427	-0.936544735958949	-0.730881682755857	-0.643382052644153	-0.673465573050457	-0.636458650866879	-0.770441203920039	-0.0119044244825461	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	-1.53335290625397	-0.985924441899172	-0.541969755678248	-0.614716014550516	-0.578623589953683	-1.25963867407657	-2.99494803425902
"42"	9	NA	"Female"	15	"Rural"	"Two or more"	"Yes"	"Once"	"One"	"Not very well off"	-0.500119116407263	-0.632619965462363	2.8	1.52380952380952	1.42857142857143	1.14285714285714	2	"Almost nobody"	"3"	"Yes"	"11 or 12 years old"	"0 days"	"I did not smoke"	0	"3 to 9 days"	"9 or 10 years old"	"0 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"1 time"	"0 times"	-1.54303349962092	-0.301007430071774	-0.982645668398055	-0.267863565792738	-0.143245358644049	-0.811610403368268	-0.0654796923204886	-0.618296366917259	-0.700505873289694	-0.417587848241935	-0.524680031103033	0.334356867312407	-0.593732909952238	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	-1.53335290625397	-0.985924441899172	-0.541969755678248	-0.614716014550516	-0.578623589953683	-1.25963867407657	-2.99494803425902
"43"	10	NA	"Female"	15	"Rural"	"One"	"Yes"	"Twice"	"More than two"	"Average"	0.28711657593969	1.08116149988098	3.2	1.23809523809524	1	1.28571428571429	1.42857142857143	"4"	"6"	"No"	"never"	"0 days"	"I did not smoke"	0	"3 to 9 days"	"11 or 12 years old"	"0 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"0 times"	"0 times"	2.97686355857632	-0.525262697039206	2.83064789425094	3.24779231991512	-0.0690641333793247	1.91196892927461	2.99472400991537	2.66133338217907	-0.603780614340102	-0.706687127794044	-0.198029508595335	-0.4152273992687	-0.470100494722268	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	-1.53335290625397	-0.985924441899172	-0.541969755678248	-0.614716014550516	-0.578623589953683	-1.25963867407657	-2.99494803425902
"44"	12	"Austria"	"Male"	16	"Large town"	"One"	"Yes"	"Twice"	"Two"	"Quite well off"	-1.48453244629578	0.0168247437168164	3.5	1.38095238095238	1.14285714285714	1.57142857142857	1.42857142857143	"2"	"4"	"No"	"never"	"0 days"	"I did not smoke"	0	"3 to 9 days"	"9 or 10 years old"	"0 days"	"0 days"	"0 times"	"never"	"0 times"	NA	"No"	0	0	"Not during the past 3 months"	NA	NA	NA	"0 times"	"0 times"	-1.13177680127983	-0.763097096761827	-1.25730924938469	-0.282356310201584	-0.0676080444370902	0.428394909516941	-0.378892383354106	-0.562618405661395	-0.407238137205957	-0.0680088182667621	-0.670531433342819	-0.888311036525973	-0.340573551815335	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	-1.53335290625397	-0.985924441899172	-0.541969755678248	-0.614716014550516	-0.578623589953683	-1.25963867407657	-2.99494803425902
"45"	13	NA	"Female"	16	"Rural"	"Two or more"	"Yes"	"Once"	"More than two"	"Quite well off"	-1.09432325816077	-1.16084039210139	2.1	2.47619047619048	2.71428571428571	2.57142857142857	2.14285714285714	"Almost nobody"	"4"	"No"	"never"	"0 days"	"I did not smoke"	0	"3 to 9 days"	"17 years old or older"	"0 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"12 or more times"	"4 or 5 times"	-0.249672427493498	-0.75037528148458	-0.700655419369045	-1.13477081057275	0.172660333448312	-1.03792599017764	-0.552872124907452	-0.472573217396284	-0.879419590451888	-0.706687127794044	-0.495073771488337	-0.8304547985374	-0.470100494722268	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	-1.53335290625397	-0.985924441899172	-0.541969755678248	-0.614716014550516	-0.578623589953683	-1.25963867407657	-2.99494803425902
"46"	14	"Austria"	"Male"	17	"Large town"	"Two or more"	"Yes"	"More than twice"	"More than two"	"Very well off"	0.0460998554106911	-0.519875925599555	3.2	1.19047619047619	1	1.28571428571429	1.28571428571429	"4"	"4"	"No"	"never"	"0 days"	"I did not smoke"	0	"3 to 9 days"	"8 years old or younger"	"0 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"0 times"	"0 times"	-0.241679254455652	-0.617861172260923	-0.594093185454257	-0.243800431443776	2.16307211087701	-0.461679353038658	-0.576056243799076	-0.495965367480168	1.08969296715899	0	-0.708604361645309	-0.884639730000892	0.867282144481117	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	-1.53335290625397	-0.985924441899172	-0.541969755678248	-0.614716014550516	-0.578623589953683	-1.25963867407657	-2.99494803425902
"47"	22	"Austria"	"Female"	16	"Large town"	"One"	"Yes"	"Once"	"More than two"	"Very well off"	-0.0347221024946554	1.72776709944268	3	1.19047619047619	1.14285714285714	1	1.42857142857143	"4"	"6"	"No"	"never"	"0 days"	"I did not smoke"	0	"3 to 9 days"	"11 or 12 years old"	"0 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"0 times"	"0 times"	0.183714904896926	2.21427045655665	3.91342995756219	1.95829137213527	-0.936885786455258	-0.201621258818165	2.56599294150331	-0.66168020389668	-0.629288243725152	-0.435770406107013	-0.349127157293583	-0.846571352418774	-0.587605960347241	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	-1.53335290625397	-0.985924441899172	-0.541969755678248	-0.614716014550516	-0.578623589953683	-1.25963867407657	-2.99494803425902
"48"	31	"Austria"	"Female"	17	"Urban"	"One"	"Yes"	"Twice"	"More than two"	"Average"	-0.0434769521769675	1.47174552262168	1.8	1.80952380952381	1.57142857142857	1.57142857142857	2.28571428571429	"Almost nobody"	"4"	"No"	"never"	"0 days"	"I did not smoke"	0	"3 to 9 days"	"9 or 10 years old"	"0 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"Yes"	3	1	"1 person"	0	"Yes"	2	"0 times"	"0 times"	0.486669266185951	0.187186374583328	2.44124661192152	1.71376123361798	-0.67732199396498	-0.350846203024485	0.971554857895985	0.0922570467181957	-0.452071473641003	-0.655098352658453	0.0873356894070681	0.289050437387717	0.0242768985828376	0.189975515071693	0.978035771183899	-0.547869962242889	-0.609377217664477	-1.53335290625397	-0.985924441899172	-0.541969755678248	0.584005643127796	-0.578623589953683	-1.25963867407657	-1.79622637658071
"49"	2	NA	"Male"	15	"Rural"	"One"	"Yes"	"Not at all"	"Two"	"Average"	-1.1572038650692	-0.0367433695955996	3.3	1.28571428571429	1.14285714285714	1.28571428571429	1.42857142857143	"4"	"6"	"No"	"never"	"0 days"	"I did not smoke"	0	"3 to 9 days"	"never"	"1 or 2 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"0 times"	"0 times"	-0.698390206832938	-0.94404005165825	-0.619766892086776	-0.774679950251212	-0.744208407535251	1.01041709509636	-0.290652219508694	-0.49558371532774	-0.920892322051566	0.095672974646988	-0.336364583580816	-0.714407487237226	-0.779863535820802	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	-0.726536324691018	-0.985924441899172	-0.541969755678248	-0.614716014550516	-0.578623589953683	-0.856230383295095	-2.59153974347754
"50"	6	NA	"Female"	15	"Rural"	"Two or more"	"No"	"More than twice"	"More than two"	"Average"	-0.114211797577869	0.372391361108268	2.77777777777778	1.23809523809524	1.42857142857143	1.14285714285714	1.14285714285714	NA	NA	"No"	"never"	"0 days"	"I did not smoke"	0	"3 to 9 days"	"11 or 12 years old"	"1 or 2 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"0 times"	"0 times"	-0.351242265091484	-0.319855600021783	0.749054259164662	0.0261443492808	0.17313384691437	-0.733470260234979	0.142156149203058	-0.728178219425626	-0.804716277832211	-0.732343656435475	0.1600142241188	-0.381000381000571	-0.6	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	-0.726536324691018	-0.985924441899172	-0.541969755678248	-0.614716014550516	-0.578623589953683	-0.856230383295095	-2.59153974347754
"51"	7	"Austria"	"Female"	18	"Urban"	"Two or more"	"Yes"	"Twice"	"More than two"	"Quite well off"	-0.175054783293122	-0.791304633697563	3.4	1.28571428571429	1.42857142857143	1	1.42857142857143	"4"	"Almost everybody"	"No"	"never"	"0 days"	"I did not smoke"	0	"3 to 9 days"	"9 or 10 years old"	"1 or 2 days"	"0 days"	"0 times"	"never"	"0 times"	NA	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"0 times"	"0 times"	-0.92771328866697	-0.509146938866653	-0.616476417151899	-0.515326804514499	-0.67732199396498	-0.761270063166334	-0.683291328630144	-0.479736642934617	-0.452071473641003	-0.655098352658453	-0.589515903497709	-0.777683319638381	-0.728306957485129	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	-0.726536324691018	-0.985924441899172	-0.541969755678248	-0.614716014550516	-0.578623589953683	-0.856230383295095	-2.59153974347754
"52"	12	"Austria"	"Male"	16	"Urban"	"One"	"Yes"	"Twice"	"More than two"	"Quite well off"	-0.685593861103564	0.787899597693894	3.1	1.14285714285714	1.14285714285714	1.14285714285714	1.14285714285714	"5"	"6"	"No"	"never"	"0 days"	"I did not smoke"	0	"3 to 9 days"	"9 or 10 years old"	"1 or 2 days"	"0 days"	"0 times"	"never"	"0 times"	NA	"No"	0	0	"Not during the past 3 months"	NA	NA	NA	"0 times"	"0 times"	-0.249470776244272	-0.748058188366317	-0.0176424591279392	0.718593702337083	-0.757755041799176	0.391643269075016	1.0319966617028	-0.667242272739815	-0.814156958421981	-0.530257949187039	-0.474908088993157	-0.903165829192513	-0.598517974512825	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	-0.726536324691018	-0.985924441899172	-0.541969755678248	-0.614716014550516	-0.578623589953683	-0.856230383295095	-2.59153974347754
"53"	12	NA	"Male"	16	"Rural"	"Two or more"	"Yes"	"Twice"	"Two"	"Average"	-0.30382033863531	-1.12452035593564	3.1	1.85714285714286	1.85714285714286	1.14285714285714	2.57142857142857	"2"	"3"	"Yes"	"never"	"0 days"	"I did not smoke"	0	"3 to 9 days"	"9 or 10 years old"	"1 or 2 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"Yes"	3	1	"1 person"	0	NA	NA	"1 time"	"0 times"	-1.70477197040221	-0.479830908119677	-0.77746025264604	-0.662779364334854	2.81498304409965	0.4663753055249	-0.690717375309475	-0.351888522520556	0.246367497309127	2.4088806144396	1.95851624498015	0.108653373420044	2.10429108125446	0.189975515071693	0.978035771183899	-0.547869962242889	-0.609377217664477	-0.726536324691018	-0.985924441899172	-0.541969755678248	0.584005643127796	-0.578623589953683	-0.856230383295095	-1.39281808579923
"54"	13	"Austria"	"Female"	17	"Large town"	"One"	"Yes"	"More than twice"	"Two"	"Average"	-2.19936526712221	-0.209624811803715	4	1	1	1	1	"2"	"6"	"No"	"never"	"0 days"	"I did not smoke"	0	"3 to 9 days"	"9 or 10 years old"	"1 or 2 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"0 times"	"0 times"	-1.13177680127983	-0.594766854829071	-0.552276025430659	0.423534465302376	-0.691682300779461	1.37338368051019	-0.0445755745122479	-0.562618405661395	-0.607519188290853	-0.0680088182667621	-0.670531433342819	-0.888311036525973	-0.340573551815335	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	-0.726536324691018	-0.985924441899172	-0.541969755678248	-0.614716014550516	-0.578623589953683	-0.856230383295095	-2.59153974347754
"55"	13	"Austria"	"Female"	17	"Small town"	"Two or more"	"Yes"	"More than twice"	"More than two"	"Very well off"	0.0223353797546023	-0.273137454497255	3.3	1	1	1	1	"4"	"6"	"No"	"never"	"0 days"	"I did not smoke"	0	"3 to 9 days"	"13 or 14 years old"	"1 or 2 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"0 times"	"0 times"	-0.665188483580281	0.149868080805424	-0.189092826074731	-0.331184899490387	-0.721179596081921	1.00460922101108	0.43460852561843	-0.462918991465939	-0.731413457453147	-0.493394556860665	-0.608390041232258	0.759194119823746	-0.581066098952238	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	-0.726536324691018	-0.985924441899172	-0.541969755678248	-0.614716014550516	-0.578623589953683	-0.856230383295095	-2.59153974347754
